,TIMESTAMP,sankoty_water_level,head,depth_to_water_from_land_surface
0,2014-08-14 09:00:00,36.683009999999996,538.62,34.08
1,2014-08-14 10:00:00,36.68052,538.62,34.08
2,2014-08-14 11:00:00,36.682140000000004,538.62,34.08
3,2014-08-14 12:00:00,36.66987,538.63,34.07
4,2014-08-14 13:00:00,36.66013,538.64,34.06
5,2014-08-14 14:00:00,36.648709999999994,538.65,34.05
6,2014-08-14 15:00:00,36.63916,538.66,34.04
7,2014-08-14 16:00:00,36.63022,538.67,34.03
8,2014-08-14 17:00:00,36.62921,538.67,34.03
9,2014-08-14 18:00:00,36.61983,538.68,34.02
10,2014-08-14 19:00:00,36.62319,538.68,34.02
11,2014-08-14 20:00:00,36.633,538.67,34.03
12,2014-08-14 21:00:00,36.63889,538.66,34.04
13,2014-08-14 22:00:00,36.651709999999994,538.65,34.05
14,2014-08-14 23:00:00,36.65664,538.64,34.06
15,2014-08-15 00:00:00,36.66393,538.64,34.06
16,2014-08-15 01:00:00,36.67155,538.63,34.07
17,2014-08-15 02:00:00,36.67653,538.62,34.08
18,2014-08-15 03:00:00,36.66766,538.63,34.07
19,2014-08-15 04:00:00,36.67088,538.63,34.07
20,2014-08-15 05:00:00,36.678540000000005,538.62,34.08
21,2014-08-15 06:00:00,36.69239,538.61,34.09
22,2014-08-15 07:00:00,36.69769,538.6,34.1
23,2014-08-15 08:00:00,36.692809999999994,538.61,34.09
24,2014-08-15 09:00:00,36.69059,538.61,34.09
25,2014-08-15 10:00:00,36.69296,538.61,34.09
26,2014-08-15 11:00:00,36.68182,538.62,34.08
27,2014-08-15 12:00:00,36.66602,538.63,34.07
28,2014-08-15 13:00:00,36.65939,538.64,34.06
29,2014-08-15 14:00:00,36.64375,538.66,34.04
30,2014-08-15 15:00:00,36.620329999999996,538.68,34.02
31,2014-08-15 16:00:00,36.59794,538.7,34.0
32,2014-08-15 17:00:00,36.593709999999994,538.71,33.99
33,2014-08-15 18:00:00,36.58958,538.71,33.99
34,2014-08-15 19:00:00,36.58571,538.71,33.99
35,2014-08-15 20:00:00,36.58248,538.72,33.98
36,2014-08-15 21:00:00,36.58856,538.71,33.99
37,2014-08-15 22:00:00,36.58829,538.71,33.99
38,2014-08-15 23:00:00,36.5877,538.71,33.99
39,2014-08-16 00:00:00,36.58377,538.72,33.98
40,2014-08-16 01:00:00,36.56514,538.73,33.97
41,2014-08-16 02:00:00,36.56841,538.73,33.97
42,2014-08-16 03:00:00,36.56388,538.74,33.96
43,2014-08-16 04:00:00,36.57529,538.72,33.98
44,2014-08-16 05:00:00,36.56564,538.73,33.97
45,2014-08-16 06:00:00,36.567679999999996,538.73,33.97
46,2014-08-16 07:00:00,36.57666,538.72,33.98
47,2014-08-16 08:00:00,36.569390000000006,538.73,33.97
48,2014-08-16 09:00:00,36.57155,538.73,33.97
49,2014-08-16 10:00:00,36.57602,538.72,33.98
50,2014-08-16 11:00:00,36.58667,538.71,33.99
51,2014-08-16 12:00:00,36.58112,538.72,33.98
52,2014-08-16 13:00:00,36.564820000000005,538.74,33.96
53,2014-08-16 14:00:00,36.549479999999996,538.75,33.95
54,2014-08-16 15:00:00,36.5479,538.75,33.95
55,2014-08-16 16:00:00,36.542429999999996,538.76,33.94
56,2014-08-16 17:00:00,36.54245,538.76,33.94
57,2014-08-16 18:00:00,36.53625,538.76,33.94
58,2014-08-16 19:00:00,36.54797,538.75,33.95
59,2014-08-16 20:00:00,36.55485,538.75,33.95
60,2014-08-16 21:00:00,36.55858,538.74,33.96
61,2014-08-16 22:00:00,36.57026,538.73,33.97
62,2014-08-16 23:00:00,36.57182,538.73,33.97
63,2014-08-17 00:00:00,36.56641,538.73,33.97
64,2014-08-17 01:00:00,36.55895,538.74,33.96
65,2014-08-17 02:00:00,36.5577,538.74,33.96
66,2014-08-17 03:00:00,36.555479999999996,538.74,33.96
67,2014-08-17 04:00:00,36.56698,538.73,33.97
68,2014-08-17 05:00:00,36.5752,538.72,33.98
69,2014-08-17 06:00:00,36.59045,538.71,33.99
70,2014-08-17 07:00:00,36.60838,538.69,34.01
71,2014-08-17 08:00:00,36.614329999999995,538.69,34.01
72,2014-08-17 09:00:00,36.62315,538.68,34.02
73,2014-08-17 10:00:00,36.62034,538.68,34.02
74,2014-08-17 11:00:00,36.62381,538.68,34.02
75,2014-08-17 12:00:00,36.6199,538.68,34.02
76,2014-08-17 13:00:00,36.62274,538.68,34.02
77,2014-08-17 14:00:00,36.61684,538.68,34.02
78,2014-08-17 15:00:00,36.61258,538.69,34.01
79,2014-08-17 16:00:00,36.6078,538.69,34.01
80,2014-08-17 17:00:00,36.60021,538.7,34.0
81,2014-08-17 18:00:00,36.5998,538.7,34.0
82,2014-08-17 19:00:00,36.59967,538.7,34.0
83,2014-08-17 20:00:00,36.61271,538.69,34.01
84,2014-08-17 21:00:00,36.63472,538.67,34.03
85,2014-08-17 22:00:00,36.64103,538.66,34.04
86,2014-08-17 23:00:00,36.63697,538.66,34.04
87,2014-08-18 00:00:00,36.617470000000004,538.68,34.02
88,2014-08-18 01:00:00,36.61497,538.69,34.01
89,2014-08-18 02:00:00,36.64227,538.66,34.04
90,2014-08-18 03:00:00,36.64009,538.66,34.04
91,2014-08-18 04:00:00,36.63681,538.66,34.04
92,2014-08-18 05:00:00,36.64283,538.66,34.04
93,2014-08-18 06:00:00,36.644940000000005,538.66,34.04
94,2014-08-18 07:00:00,36.636379999999996,538.66,34.04
95,2014-08-18 08:00:00,36.63964,538.66,34.04
96,2014-08-18 09:00:00,36.63613,538.66,34.04
97,2014-08-18 10:00:00,36.638059999999996,538.66,34.04
98,2014-08-18 11:00:00,36.62312,538.68,34.02
99,2014-08-18 12:00:00,36.61075,538.69,34.01
100,2014-08-18 13:00:00,36.61088,538.69,34.01
101,2014-08-18 14:00:00,36.585,538.71,33.98
102,2014-08-18 15:00:00,36.57265,538.73,33.97
103,2014-08-18 16:00:00,36.55538,538.74,33.96
104,2014-08-18 17:00:00,36.53556,538.76,33.94
105,2014-08-18 18:00:00,36.525890000000004,538.77,33.93
106,2014-08-18 19:00:00,36.51937,538.78,33.92
107,2014-08-18 20:00:00,36.52799,538.77,33.93
108,2014-08-18 21:00:00,36.5332,538.77,33.93
109,2014-08-18 22:00:00,36.54234,538.76,33.94
110,2014-08-18 23:00:00,36.53069,538.77,33.93
111,2014-08-19 00:00:00,36.53761,538.76,33.94
112,2014-08-19 01:00:00,36.53135,538.77,33.93
113,2014-08-19 02:00:00,36.52296,538.78,33.92
114,2014-08-19 03:00:00,36.52628,538.77,33.93
115,2014-08-19 04:00:00,36.5023,538.8,33.9
116,2014-08-19 05:00:00,36.522890000000004,538.78,33.92
117,2014-08-19 06:00:00,36.52427,538.78,33.92
118,2014-08-19 07:00:00,36.53119,538.77,33.93
119,2014-08-19 08:00:00,36.52969,538.77,33.93
120,2014-08-19 09:00:00,36.53406,538.77,33.93
121,2014-08-19 10:00:00,36.569379999999995,538.73,33.97
122,2014-08-19 11:00:00,36.55588,538.74,33.96
123,2014-08-19 12:00:00,36.54514,538.75,33.95
124,2014-08-19 13:00:00,36.528259999999996,538.77,33.93
125,2014-08-19 14:00:00,36.51256,538.79,33.91
126,2014-08-19 15:00:00,36.50829,538.79,33.91
127,2014-08-19 16:00:00,36.511359999999996,538.79,33.91
128,2014-08-19 17:00:00,36.51522,538.78,33.92
129,2014-08-19 18:00:00,36.522220000000004,538.78,33.92
130,2014-08-19 19:00:00,36.53148,538.77,33.93
131,2014-08-19 20:00:00,36.54939,538.75,33.95
132,2014-08-19 21:00:00,36.56673,538.73,33.97
133,2014-08-19 22:00:00,36.58602,538.71,33.99
134,2014-08-19 23:00:00,36.59725,538.7,34.0
135,2014-08-20 00:00:00,36.61088,538.69,34.01
136,2014-08-20 01:00:00,36.6241,538.68,34.02
137,2014-08-20 02:00:00,36.62938,538.67,34.03
138,2014-08-20 03:00:00,36.636790000000005,538.66,34.04
139,2014-08-20 04:00:00,36.6448,538.66,34.04
140,2014-08-20 05:00:00,36.67092,538.63,34.07
141,2014-08-20 06:00:00,36.670770000000005,538.63,34.07
142,2014-08-20 07:00:00,36.68543,538.61,34.09
143,2014-08-20 08:00:00,36.712709999999994,538.59,34.11
144,2014-08-20 09:00:00,36.74471,538.56,34.14
145,2014-08-20 10:00:00,36.73547,538.56,34.14
146,2014-08-20 11:00:00,36.7499,538.55,34.15
147,2014-08-20 12:00:00,36.746790000000004,538.55,34.15
148,2014-08-20 13:00:00,36.71782,538.58,34.12
149,2014-08-20 14:00:00,36.712270000000004,538.59,34.11
150,2014-08-20 15:00:00,36.72824,538.57,34.13
151,2014-08-20 16:00:00,36.73053,538.57,34.13
152,2014-08-20 17:00:00,36.73423,538.57,34.13
153,2014-08-20 18:00:00,36.71898,538.58,34.12
154,2014-08-20 19:00:00,36.73206,538.57,34.13
155,2014-08-20 20:00:00,36.73273,538.57,34.13
156,2014-08-20 21:00:00,36.75342,538.55,34.15
157,2014-08-20 22:00:00,36.76562,538.53,34.17
158,2014-08-20 23:00:00,36.77065,538.53,34.17
159,2014-08-21 00:00:00,36.77497,538.53,34.17
160,2014-08-21 01:00:00,36.76083,538.54,34.16
161,2014-08-21 02:00:00,36.75053,538.55,34.15
162,2014-08-21 03:00:00,36.74648,538.55,34.15
163,2014-08-21 04:00:00,36.75077,538.55,34.15
164,2014-08-21 05:00:00,36.7286,538.57,34.13
165,2014-08-21 06:00:00,36.76222,538.54,34.16
166,2014-08-21 07:00:00,36.77458,538.53,34.17
167,2014-08-21 08:00:00,36.78955,538.51,34.19
168,2014-08-21 09:00:00,36.79215,538.51,34.19
169,2014-08-21 10:00:00,36.795159999999996,538.5,34.2
170,2014-08-21 11:00:00,36.78224,538.52,34.18
171,2014-08-21 12:00:00,36.77302,538.53,34.17
172,2014-08-21 13:00:00,36.77795,538.52,34.18
173,2014-08-21 14:00:00,36.780120000000004,538.52,34.18
174,2014-08-21 15:00:00,36.77165,538.53,34.17
175,2014-08-21 16:00:00,36.7558,538.54,34.16
176,2014-08-21 17:00:00,36.74853,538.55,34.15
177,2014-08-21 18:00:00,36.74501,538.55,34.15
178,2014-08-21 19:00:00,36.73251,538.57,34.13
179,2014-08-21 20:00:00,36.73705,538.56,34.14
180,2014-08-21 21:00:00,36.76367,538.54,34.16
181,2014-08-21 22:00:00,36.76269,538.54,34.16
182,2014-08-21 23:00:00,36.7534,538.55,34.15
183,2014-08-22 00:00:00,36.738490000000006,538.56,34.14
184,2014-08-22 01:00:00,36.72755,538.57,34.13
185,2014-08-22 02:00:00,36.7284,538.57,34.13
186,2014-08-22 03:00:00,36.742020000000004,538.56,34.14
187,2014-08-22 04:00:00,36.7463,538.55,34.15
188,2014-08-22 05:00:00,36.76238,538.54,34.16
189,2014-08-22 06:00:00,36.77075,538.53,34.17
190,2014-08-22 07:00:00,36.79117,538.51,34.19
191,2014-08-22 08:00:00,36.795790000000004,538.5,34.2
192,2014-08-22 09:00:00,36.853970000000004,538.45,34.25
193,2014-08-22 10:00:00,36.79492,538.51,34.19
194,2014-08-22 11:00:00,36.82336,538.48,34.22
195,2014-08-22 12:00:00,36.812329999999996,538.49,34.21
196,2014-08-22 13:00:00,36.80453,538.5,34.2
197,2014-08-22 14:00:00,36.80066,538.5,34.2
198,2014-08-22 15:00:00,36.798359999999995,538.5,34.2
199,2014-08-22 16:00:00,36.79626,538.5,34.2
200,2014-08-22 17:00:00,36.80238,538.5,34.2
201,2014-08-22 18:00:00,36.8071,538.49,34.21
202,2014-08-22 19:00:00,36.812709999999996,538.49,34.21
203,2014-08-22 20:00:00,36.834,538.47,34.23
204,2014-08-22 21:00:00,36.842220000000005,538.46,34.24
205,2014-08-22 22:00:00,36.8401,538.46,34.24
206,2014-08-22 23:00:00,36.8339,538.47,34.23
207,2014-08-23 00:00:00,36.82875,538.47,34.23
208,2014-08-23 01:00:00,36.83312,538.47,34.23
209,2014-08-23 02:00:00,36.83226,538.47,34.23
210,2014-08-23 03:00:00,36.837309999999995,538.46,34.24
211,2014-08-23 04:00:00,36.82671,538.47,34.23
212,2014-08-23 05:00:00,36.81647,538.48,34.22
213,2014-08-23 06:00:00,36.84751,538.45,34.25
214,2014-08-23 07:00:00,36.84001,538.46,34.24
215,2014-08-23 08:00:00,36.835029999999996,538.46,34.24
216,2014-08-23 09:00:00,36.87064,538.43,34.27
217,2014-08-23 10:00:00,36.89813,538.4,34.3
218,2014-08-23 11:00:00,36.8634,538.44,34.26
219,2014-08-23 12:00:00,36.876020000000004,538.42,34.28
220,2014-08-23 13:00:00,36.84655,538.45,34.25
221,2014-08-23 14:00:00,36.825829999999996,538.47,34.23
222,2014-08-23 15:00:00,36.81998,538.48,34.22
223,2014-08-23 16:00:00,36.816179999999996,538.48,34.22
224,2014-08-23 17:00:00,36.82843,538.47,34.23
225,2014-08-23 18:00:00,36.83125,538.47,34.23
226,2014-08-23 19:00:00,36.84025,538.46,34.24
227,2014-08-23 20:00:00,36.85719,538.44,34.26
228,2014-08-23 21:00:00,36.8745,538.43,34.27
229,2014-08-23 22:00:00,36.87001,538.43,34.27
230,2014-08-23 23:00:00,36.86844,538.43,34.27
231,2014-08-24 00:00:00,36.875640000000004,538.42,34.28
232,2014-08-24 01:00:00,36.86649,538.43,34.27
233,2014-08-24 02:00:00,36.85501,538.44,34.26
234,2014-08-24 03:00:00,36.85416,538.45,34.25
235,2014-08-24 04:00:00,36.85886,538.44,34.26
236,2014-08-24 05:00:00,36.8723,538.43,34.27
237,2014-08-24 06:00:00,36.886759999999995,538.41,34.29
238,2014-08-24 07:00:00,36.88827,538.41,34.29
239,2014-08-24 08:00:00,36.8878,538.41,34.29
240,2014-08-24 09:00:00,36.884370000000004,538.42,34.28
241,2014-08-24 10:00:00,36.889140000000005,538.41,34.29
242,2014-08-24 11:00:00,36.88527,538.41,34.29
243,2014-08-24 12:00:00,36.887859999999996,538.41,34.29
244,2014-08-24 13:00:00,36.88045,538.42,34.28
245,2014-08-24 14:00:00,36.86996,538.43,34.27
246,2014-08-24 15:00:00,36.857620000000004,538.44,34.26
247,2014-08-24 16:00:00,36.852059999999994,538.45,34.25
248,2014-08-24 17:00:00,36.8524,538.45,34.25
249,2014-08-24 18:00:00,36.84695,538.45,34.25
250,2014-08-24 19:00:00,36.853159999999995,538.45,34.25
251,2014-08-24 20:00:00,36.867740000000005,538.43,34.27
252,2014-08-24 21:00:00,36.8836,538.42,34.28
253,2014-08-24 22:00:00,36.8959,538.4,34.3
254,2014-08-24 23:00:00,36.89581,538.4,34.3
255,2014-08-25 00:00:00,36.890840000000004,538.41,34.29
256,2014-08-25 01:00:00,36.88902,538.41,34.29
257,2014-08-25 02:00:00,36.891259999999996,538.41,34.29
258,2014-08-25 03:00:00,36.88811,538.41,34.29
259,2014-08-25 04:00:00,36.88423,538.42,34.28
260,2014-08-25 05:00:00,36.891459999999995,538.41,34.29
261,2014-08-25 06:00:00,36.908120000000004,538.39,34.31
262,2014-08-25 07:00:00,36.914390000000004,538.39,34.31
263,2014-08-25 08:00:00,36.9235,538.38,34.32
264,2014-08-25 09:00:00,36.943020000000004,538.36,34.34
265,2014-08-25 10:00:00,36.95061,538.35,34.35
266,2014-08-25 11:00:00,36.942409999999995,538.36,34.34
267,2014-08-25 12:00:00,36.9287,538.37,34.33
268,2014-08-25 13:00:00,36.917609999999996,538.38,34.32
269,2014-08-25 14:00:00,36.91802,538.38,34.32
270,2014-08-25 15:00:00,36.94446,538.36,34.34
271,2014-08-25 16:00:00,36.92111,538.38,34.32
272,2014-08-25 17:00:00,36.92133,538.38,34.32
273,2014-08-25 18:00:00,36.91473,538.39,34.31
274,2014-08-25 19:00:00,36.928020000000004,538.37,34.33
275,2014-08-25 20:00:00,36.943059999999996,538.36,34.34
276,2014-08-25 21:00:00,36.9544,538.35,34.35
277,2014-08-25 22:00:00,36.96587,538.33,34.37
278,2014-08-25 23:00:00,36.9788,538.32,34.38
279,2014-08-26 00:00:00,36.98453,538.32,34.38
280,2014-08-26 01:00:00,36.9763,538.32,34.38
281,2014-08-26 02:00:00,36.96893,538.33,34.37
282,2014-08-26 03:00:00,36.97161,538.33,34.37
283,2014-08-26 04:00:00,36.985820000000004,538.31,34.39
284,2014-08-26 05:00:00,36.983540000000005,538.32,34.38
285,2014-08-26 06:00:00,37.00877,538.29,34.41
286,2014-08-26 07:00:00,37.02647,538.27,34.43
287,2014-08-26 08:00:00,37.02134,538.28,34.42
288,2014-08-26 09:00:00,37.06557,538.23,34.47
289,2014-08-26 10:00:00,37.057759999999995,538.24,34.46
290,2014-08-26 11:00:00,37.05915,538.24,34.46
291,2014-08-26 12:00:00,37.05676,538.24,34.46
292,2014-08-26 13:00:00,37.03675,538.26,34.44
293,2014-08-26 14:00:00,37.0482,538.25,34.45
294,2014-08-26 15:00:00,37.044140000000006,538.26,34.44
295,2014-08-26 16:00:00,37.04101,538.26,34.44
296,2014-08-26 17:00:00,37.03086,538.27,34.43
297,2014-08-26 18:00:00,37.02913,538.27,34.43
298,2014-08-26 19:00:00,37.0281,538.27,34.43
299,2014-08-26 20:00:00,37.05728,538.24,34.46
300,2014-08-26 21:00:00,37.0525,538.25,34.45
301,2014-08-26 22:00:00,37.0705,538.23,34.47
302,2014-08-26 23:00:00,37.07565,538.22,34.48
303,2014-08-27 00:00:00,37.07832,538.22,34.48
304,2014-08-27 01:00:00,37.078920000000004,538.22,34.48
305,2014-08-27 02:00:00,37.08286,538.22,34.48
306,2014-08-27 03:00:00,37.08262,538.22,34.48
307,2014-08-27 04:00:00,37.08679,538.21,34.49
308,2014-08-27 05:00:00,37.09026,538.21,34.49
309,2014-08-27 06:00:00,37.10053,538.2,34.5
310,2014-08-27 07:00:00,37.10904,538.19,34.51
311,2014-08-27 08:00:00,37.11189,538.19,34.51
312,2014-08-27 09:00:00,37.12042,538.18,34.52
313,2014-08-27 10:00:00,37.12115,538.18,34.52
314,2014-08-27 11:00:00,37.12622,538.17,34.53
315,2014-08-27 12:00:00,37.131820000000005,538.17,34.53
316,2014-08-27 13:00:00,37.13016,538.17,34.53
317,2014-08-27 14:00:00,37.120129999999996,538.18,34.52
318,2014-08-27 15:00:00,37.10717,538.19,34.51
319,2014-08-27 16:00:00,37.08129,538.22,34.48
320,2014-08-27 17:00:00,37.07439,538.23,34.47
321,2014-08-27 18:00:00,37.057390000000005,538.24,34.46
322,2014-08-27 19:00:00,37.068490000000004,538.23,34.47
323,2014-08-27 20:00:00,37.08509,538.21,34.49
324,2014-08-27 21:00:00,37.09357,538.21,34.49
325,2014-08-27 22:00:00,37.10204,538.2,34.5
326,2014-08-27 23:00:00,37.10439,538.2,34.5
327,2014-08-28 00:00:00,37.10402,538.2,34.5
328,2014-08-28 01:00:00,37.10675,538.19,34.51
329,2014-08-28 02:00:00,37.100590000000004,538.2,34.5
330,2014-08-28 03:00:00,37.095420000000004,538.2,34.5
331,2014-08-28 04:00:00,37.097770000000004,538.2,34.5
332,2014-08-28 05:00:00,37.10175,538.2,34.5
333,2014-08-28 06:00:00,37.10546,538.19,34.51
334,2014-08-28 07:00:00,37.1067,538.19,34.51
335,2014-08-28 08:00:00,37.10503,538.19,34.51
336,2014-08-28 09:00:00,37.10706,538.19,34.51
337,2014-08-28 10:00:00,37.096959999999996,538.2,34.5
338,2014-08-28 11:00:00,37.08988,538.21,34.49
339,2014-08-28 12:00:00,37.08,538.22,34.48
340,2014-08-28 13:00:00,37.06374,538.24,34.46
341,2014-08-28 14:00:00,37.05003,538.25,34.45
342,2014-08-28 15:00:00,37.03703,538.26,34.44
343,2014-08-28 16:00:00,37.0252,538.27,34.43
344,2014-08-28 17:00:00,37.04497,538.26,34.44
345,2014-08-28 18:00:00,37.01612,538.28,34.42
346,2014-08-28 19:00:00,37.00606,538.29,34.41
347,2014-08-28 20:00:00,37.00608,538.29,34.41
348,2014-08-28 21:00:00,37.00595,538.29,34.41
349,2014-08-28 22:00:00,37.01163,538.29,34.41
350,2014-08-28 23:00:00,37.00522,538.29,34.41
351,2014-08-29 00:00:00,36.98323,538.32,34.38
352,2014-08-29 01:00:00,36.97555,538.32,34.38
353,2014-08-29 02:00:00,36.960409999999996,538.34,34.36
354,2014-08-29 03:00:00,36.95771,538.34,34.36
355,2014-08-29 04:00:00,36.95973,538.34,34.36
356,2014-08-29 05:00:00,36.95435,538.35,34.35
357,2014-08-29 06:00:00,36.96332,538.34,34.36
358,2014-08-29 07:00:00,36.96417,538.34,34.36
359,2014-08-29 08:00:00,36.96216,538.34,34.36
360,2014-08-29 09:00:00,36.9727,538.33,34.37
361,2014-08-29 10:00:00,36.96898,538.33,34.37
362,2014-08-29 11:00:00,36.95228,538.35,34.35
363,2014-08-29 12:00:00,36.93679,538.36,34.34
364,2014-08-29 13:00:00,36.91895,538.38,34.32
365,2014-08-29 14:00:00,36.90043,538.4,34.3
366,2014-08-29 15:00:00,36.885709999999996,538.41,34.29
367,2014-08-29 16:00:00,36.882059999999996,538.42,34.28
368,2014-08-29 17:00:00,36.87778,538.42,34.28
369,2014-08-29 18:00:00,36.868140000000004,538.43,34.27
370,2014-08-29 19:00:00,36.8715,538.43,34.27
371,2014-08-29 20:00:00,36.87481,538.43,34.27
372,2014-08-29 21:00:00,36.889559999999996,538.41,34.29
373,2014-08-29 22:00:00,36.87932,538.42,34.28
374,2014-08-29 23:00:00,36.873870000000004,538.43,34.27
375,2014-08-30 00:00:00,36.878679999999996,538.42,34.28
376,2014-08-30 01:00:00,36.86922,538.43,34.27
377,2014-08-30 02:00:00,36.87034,538.43,34.27
378,2014-08-30 03:00:00,36.86533,538.43,34.27
379,2014-08-30 04:00:00,36.88913,538.41,34.29
380,2014-08-30 05:00:00,36.87722,538.42,34.28
381,2014-08-30 06:00:00,36.88342,538.42,34.28
382,2014-08-30 07:00:00,36.89248,538.41,34.29
383,2014-08-30 08:00:00,36.9009,538.4,34.3
384,2014-08-30 09:00:00,36.91022,538.39,34.31
385,2014-08-30 10:00:00,36.91745,538.38,34.32
386,2014-08-30 11:00:00,36.921640000000004,538.38,34.32
387,2014-08-30 12:00:00,36.92817,538.37,34.33
388,2014-08-30 13:00:00,36.92754,538.37,34.33
389,2014-08-30 14:00:00,36.9205,538.38,34.32
390,2014-08-30 15:00:00,36.90978,538.39,34.31
391,2014-08-30 16:00:00,36.90382,538.4,34.3
392,2014-08-30 17:00:00,36.90927,538.39,34.31
393,2014-08-30 18:00:00,36.91803,538.38,34.32
394,2014-08-30 19:00:00,36.93507,538.36,34.34
395,2014-08-30 20:00:00,36.94832,538.35,34.35
396,2014-08-30 21:00:00,36.954159999999995,538.35,34.35
397,2014-08-30 22:00:00,36.963,538.34,34.36
398,2014-08-30 23:00:00,36.96717,538.33,34.37
399,2014-08-31 00:00:00,36.97387,538.33,34.37
400,2014-08-31 01:00:00,36.96696,538.33,34.37
401,2014-08-31 02:00:00,36.96529,538.33,34.37
402,2014-08-31 03:00:00,36.97365,538.33,34.37
403,2014-08-31 04:00:00,36.98256,538.32,34.38
404,2014-08-31 05:00:00,36.992670000000004,538.31,34.39
405,2014-08-31 06:00:00,36.99858,538.3,34.4
406,2014-08-31 07:00:00,37.004220000000004,538.3,34.4
407,2014-08-31 08:00:00,37.003190000000004,538.3,34.4
408,2014-08-31 09:00:00,37.01073,538.29,34.41
409,2014-08-31 10:00:00,37.02008,538.28,34.42
410,2014-08-31 11:00:00,37.020309999999995,538.28,34.42
411,2014-08-31 12:00:00,37.00493,538.3,34.4
412,2014-08-31 13:00:00,36.990190000000005,538.31,34.39
413,2014-08-31 14:00:00,36.9668,538.33,34.37
414,2014-08-31 15:00:00,36.96904,538.33,34.37
415,2014-08-31 16:00:00,36.968379999999996,538.33,34.37
416,2014-08-31 17:00:00,36.96353,538.34,34.36
417,2014-08-31 18:00:00,36.95053,538.35,34.35
418,2014-08-31 19:00:00,36.92953,538.37,34.33
419,2014-08-31 20:00:00,36.910579999999996,538.39,34.31
420,2014-08-31 21:00:00,36.9383,538.36,34.34
421,2014-08-31 22:00:00,36.93121,538.37,34.33
422,2014-08-31 23:00:00,36.93166,538.37,34.33
423,2014-09-01 00:00:00,36.92096,538.38,34.32
424,2014-09-01 01:00:00,36.9076,538.39,34.31
425,2014-09-01 02:00:00,36.88904,538.41,34.29
426,2014-09-01 03:00:00,36.8882,538.41,34.29
427,2014-09-01 04:00:00,36.8783,538.42,34.28
428,2014-09-01 05:00:00,36.85472,538.45,34.25
429,2014-09-01 06:00:00,36.83383,538.47,34.23
430,2014-09-01 07:00:00,36.84035,538.46,34.24
431,2014-09-01 08:00:00,36.841590000000004,538.46,34.24
432,2014-09-01 09:00:00,36.88474,538.42,34.28
433,2014-09-01 10:00:00,36.89206,538.41,34.29
434,2014-09-01 11:00:00,36.90099,538.4,34.3
435,2014-09-01 12:00:00,36.90088,538.4,34.3
436,2014-09-01 13:00:00,36.90357,538.4,34.3
437,2014-09-01 14:00:00,36.89972,538.4,34.3
438,2014-09-01 15:00:00,36.90832,538.39,34.31
439,2014-09-01 16:00:00,36.907920000000004,538.39,34.31
440,2014-09-01 17:00:00,36.91398,538.39,34.31
441,2014-09-01 18:00:00,36.91344,538.39,34.31
442,2014-09-01 19:00:00,36.93029,538.37,34.33
443,2014-09-01 20:00:00,36.93922,538.36,34.34
444,2014-09-01 21:00:00,36.95609,538.34,34.36
445,2014-09-01 22:00:00,36.979420000000005,538.32,34.38
446,2014-09-01 23:00:00,36.983340000000005,538.32,34.38
447,2014-09-02 00:00:00,36.96667,538.33,34.37
448,2014-09-02 01:00:00,36.977759999999996,538.32,34.38
449,2014-09-02 02:00:00,36.98943,538.31,34.39
450,2014-09-02 03:00:00,36.99382,538.31,34.39
451,2014-09-02 04:00:00,36.98807,538.31,34.39
452,2014-09-02 05:00:00,36.98782,538.31,34.39
453,2014-09-02 06:00:00,37.0061,538.29,34.41
454,2014-09-02 07:00:00,37.02393,538.28,34.42
455,2014-09-02 08:00:00,37.02841,538.27,34.43
456,2014-09-02 09:00:00,37.050329999999995,538.25,34.45
457,2014-09-02 10:00:00,37.04954,538.25,34.45
458,2014-09-02 11:00:00,37.05161,538.25,34.45
459,2014-09-02 12:00:00,37.048590000000004,538.25,34.45
460,2014-09-02 13:00:00,37.06326,538.24,34.46
461,2014-09-02 14:00:00,37.0597,538.24,34.46
462,2014-09-02 15:00:00,37.05468,538.25,34.45
463,2014-09-02 16:00:00,37.041290000000004,538.26,34.44
464,2014-09-02 17:00:00,37.038090000000004,538.26,34.44
465,2014-09-02 18:00:00,37.03626,538.26,34.44
466,2014-09-02 19:00:00,37.05041,538.25,34.45
467,2014-09-02 20:00:00,37.0647,538.24,34.46
468,2014-09-02 21:00:00,37.0872,538.21,34.49
469,2014-09-02 22:00:00,37.10406,538.2,34.5
470,2014-09-02 23:00:00,37.117740000000005,538.18,34.52
471,2014-09-03 00:00:00,37.12077,538.18,34.52
472,2014-09-03 01:00:00,37.11955,538.18,34.52
473,2014-09-03 02:00:00,37.12089,538.18,34.52
474,2014-09-03 03:00:00,37.12178,538.18,34.52
475,2014-09-03 04:00:00,37.12843,538.17,34.53
476,2014-09-03 05:00:00,37.14131,538.16,34.54
477,2014-09-03 06:00:00,37.15695,538.14,34.56
478,2014-09-03 07:00:00,37.163090000000004,538.14,34.56
479,2014-09-03 08:00:00,37.157090000000004,538.14,34.56
480,2014-09-03 09:00:00,37.17672,538.12,34.58
481,2014-09-03 10:00:00,37.17484,538.13,34.57
482,2014-09-03 11:00:00,37.158390000000004,538.14,34.56
483,2014-09-03 12:00:00,37.14645,538.15,34.55
484,2014-09-03 13:00:00,37.14739,538.15,34.55
485,2014-09-03 14:00:00,37.117940000000004,538.18,34.52
486,2014-09-03 15:00:00,37.09725,538.2,34.5
